home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,home_team,away_team,starting_min,season
13,35,92,89,204,7,54,157,250,239,23,16,18,2010
65,121,126,155,204,7,54,266,250,239,23,16,21,2010
65,121,126,155,204,7,62,266,250,239,23,16,23,2010
65,121,126,155,204,93,267,289,251,239,23,16,24,2010
13,35,92,89,204,7,54,157,201,181,23,16,25,2010
13,35,92,89,204,50,54,157,250,182,23,16,32,2010
13,35,117,151,204,50,54,157,250,182,23,16,33,2010
13,35,117,151,204,50,62,266,251,239,23,16,34,2010
65,148,191,155,204,50,62,266,251,239,23,16,35,2010
65,120,117,151,80,50,62,266,251,239,23,16,36,2010
13,120,117,151,80,7,54,252,219,239,23,16,37,2010
13,120,117,151,80,7,54,266,250,239,23,16,39,2010
13,120,117,151,80,7,185,266,250,239,23,16,40,2010
13,121,126,155,204,7,185,266,250,239,23,16,41,2010
13,121,126,155,204,7,54,266,250,239,23,16,42,2010
13,121,126,155,204,84,267,289,251,239,23,16,43,2010
13,35,92,89,204,84,267,289,251,239,23,16,44,2010
13,35,92,89,204,7,54,266,250,239,23,16,47,2010
128,168,216,188,142,13,36,96,79,207,14,23,0,2010
128,168,216,224,234,13,36,96,79,207,14,23,7,2010
128,168,216,224,234,13,123,122,145,207,14,23,9,2010
128,176,216,224,234,13,123,122,145,207,14,23,10,2010
58,95,68,188,234,13,122,122,79,85,14,23,12,2010
58,95,113,188,234,66,122,122,79,85,14,23,13,2010
58,95,136,188,234,66,122,122,79,85,14,23,17,2010
58,95,136,188,234,13,36,96,79,207,14,23,18,2010
128,168,216,224,234,13,36,96,79,207,14,23,19,2010
128,168,216,224,234,13,36,96,71,207,14,23,20,2010
128,168,216,224,234,13,123,122,145,207,14,23,21,2010
128,168,216,188,142,13,36,96,79,207,14,23,25,2010
128,168,216,188,142,13,123,130,145,207,14,23,28,2010
128,168,216,224,234,13,123,130,145,207,14,23,29,2010
128,176,216,224,234,13,123,130,145,207,14,23,33,2010
128,176,216,224,234,152,150,125,145,207,14,23,34,2010
58,95,144,224,234,152,150,125,145,207,14,23,36,2010
58,95,113,107,234,13,122,122,74,32,14,23,37,2010
58,95,113,188,234,13,122,122,74,32,14,23,38,2010
58,98,228,224,234,13,122,122,74,32,14,23,39,2010
128,168,216,188,142,13,122,122,74,32,14,23,41,2010
128,168,216,188,142,13,36,122,79,207,14,23,42,2010
128,168,216,188,142,13,36,96,79,207,14,23,43,2010
128,168,216,224,234,13,36,96,79,207,14,23,44,2010
124,98,216,224,234,13,36,96,79,207,14,23,45,2010
127,133,110,182,177,13,36,96,79,207,21,23,0,2010
127,133,110,182,177,13,123,125,79,207,21,23,3,2010
127,133,110,182,177,13,122,122,74,32,21,23,8,2010
127,133,130,182,177,13,122,122,74,32,21,23,9,2010
180,230,222,190,177,13,122,122,74,32,21,23,10,2010
180,230,222,190,177,13,122,122,79,85,21,23,11,2010
44,162,207,182,113,9,36,95,71,85,21,23,13,2010
44,133,130,167,113,9,36,95,71,85,21,23,14,2010
44,97,103,73,113,9,1,16,50,207,21,23,17,2010
44,97,103,73,113,13,36,96,79,207,21,23,18,2010
44,133,110,167,113,13,36,96,79,207,21,23,20,2010
159,141,207,190,177,13,123,130,145,207,21,23,21,2010
159,141,207,190,177,152,153,130,145,207,21,23,23,2010
159,141,207,190,177,151,123,125,145,207,21,23,24,2010
127,133,110,182,177,13,36,96,79,207,21,23,25,2010
127,133,110,182,177,13,36,95,71,207,21,23,29,2010
127,133,110,190,177,13,36,74,49,26,21,23,32,2010
127,133,130,190,177,13,36,74,49,26,21,23,33,2010
44,133,130,167,113,13,101,95,71,29,21,23,34,2010
44,97,130,182,113,13,101,95,71,85,21,23,37,2010
44,162,207,182,113,13,101,95,71,85,21,23,38,2010
44,162,207,182,113,132,122,122,145,213,21,23,41,2010
27,17,130,167,104,9,101,95,145,213,21,23,43,2010
205,201,254,228,154,13,36,96,79,207,1,23,0,2010
205,201,254,228,154,13,36,122,79,207,1,23,7,2010
208,238,261,233,154,66,150,130,145,207,1,23,10,2010
224,265,263,236,196,66,150,130,145,207,1,23,11,2010
224,265,263,236,196,132,122,122,79,85,1,23,12,2010
133,238,263,236,196,132,122,96,71,85,1,23,13,2010
133,238,254,233,196,132,122,96,71,85,1,23,14,2010
205,238,254,228,151,13,101,95,50,26,1,23,17,2010
205,201,254,228,154,13,36,122,79,207,1,23,20,2010
205,201,254,228,154,13,36,96,79,207,1,23,21,2010
205,201,254,228,154,66,150,130,145,207,1,23,24,2010
205,201,254,228,154,13,36,96,79,207,1,23,25,2010
205,201,218,220,146,13,36,96,79,207,1,23,28,2010
205,201,218,220,146,13,36,122,79,207,1,23,29,2010
208,238,254,228,151,13,122,122,145,207,1,23,33,2010
133,238,254,233,196,13,122,122,79,85,1,23,36,2010
133,238,254,233,196,66,122,122,79,85,1,23,37,2010
133,238,263,236,196,66,122,122,79,85,1,23,39,2010
133,201,254,233,154,13,36,122,79,207,1,23,41,2010
208,262,261,233,154,13,36,96,71,207,1,23,42,2010
208,262,261,233,154,13,36,96,79,207,1,23,43,2010
48,32,82,55,149,13,36,96,79,207,29,23,0,2010
16,21,12,28,14,13,36,96,79,207,29,23,7,2010
16,21,12,28,14,13,36,122,141,207,29,23,9,2010
16,32,52,49,14,13,122,122,141,85,29,23,12,2010
16,32,52,49,149,13,122,122,141,85,29,23,15,2010
16,32,52,49,149,151,150,130,141,85,29,23,16,2010
16,32,52,49,149,152,150,130,141,85,29,23,18,2010
16,32,52,49,149,66,123,122,79,82,29,23,19,2010
16,93,82,55,149,13,36,96,79,207,29,23,20,2010
16,32,52,49,149,13,36,96,79,207,29,23,23,2010
48,32,82,55,149,13,36,96,79,207,29,23,25,2010
16,21,12,28,14,13,36,96,79,207,29,23,29,2010
16,21,12,28,149,13,36,96,79,207,29,23,31,2010
16,21,12,28,14,13,36,122,141,207,29,23,33,2010
16,32,52,49,14,13,101,122,141,207,29,23,35,2010
16,32,52,49,14,13,101,95,71,82,29,23,36,2010
16,32,52,49,149,13,101,95,71,82,29,23,37,2010
16,21,12,55,149,66,101,122,79,82,29,23,39,2010
16,21,12,55,149,66,123,122,79,82,29,23,40,2010
16,21,63,55,149,13,36,96,79,207,29,23,41,2010
48,32,63,55,149,13,36,96,79,207,29,23,44,2010
17,106,196,262,214,13,36,96,79,207,22,23,0,2010
17,106,196,245,181,13,36,96,79,207,22,23,8,2010
17,106,196,245,181,13,36,95,71,32,22,23,9,2010
17,106,219,245,241,13,36,95,71,32,22,23,11,2010
178,193,219,245,241,13,36,95,71,32,22,23,12,2010
178,193,219,245,241,151,123,122,141,85,22,23,13,2010
178,193,219,289,241,151,123,122,141,85,22,23,15,2010
178,193,219,289,241,66,122,96,71,82,22,23,16,2010
178,193,219,289,241,66,123,122,141,207,22,23,17,2010
17,193,196,179,214,66,123,130,141,207,22,23,18,2010
17,193,196,179,214,13,36,96,79,207,22,23,19,2010
17,106,196,262,214,13,36,96,79,207,22,23,22,2010
17,106,196,179,214,13,36,96,79,207,22,23,24,2010
17,106,196,262,214,13,36,96,79,207,22,23,25,2010
17,159,196,179,214,13,123,130,141,207,22,23,33,2010
17,159,219,289,241,13,122,122,141,85,22,23,36,2010
17,155,127,179,241,13,122,122,141,85,22,23,37,2010
175,159,162,179,241,13,122,122,141,85,22,23,38,2010
175,159,162,179,241,13,122,122,74,82,22,23,40,2010
175,159,162,179,241,13,150,125,79,82,22,23,41,2010
175,159,162,179,241,66,150,130,141,207,22,23,42,2010
17,222,219,289,241,66,150,130,141,207,22,23,43,2010
17,222,219,245,214,13,150,130,141,207,22,23,45,2010
13,35,92,89,204,77,75,62,37,142,23,18,0,2010
13,35,92,89,204,77,69,62,37,142,23,18,2,2010
13,35,92,89,204,77,75,62,37,142,23,18,8,2010
13,35,92,89,204,104,75,62,54,142,23,18,10,2010
13,35,91,80,30,104,75,62,54,23,23,18,11,2010
65,120,117,151,80,104,75,62,54,23,23,18,12,2010
149,121,117,151,80,104,75,103,68,100,23,18,13,2010
149,121,117,151,80,77,75,103,68,100,23,18,15,2010
149,121,117,89,80,77,75,80,68,100,23,18,17,2010
13,35,92,89,204,77,75,80,68,100,23,18,18,2010
13,35,92,89,204,77,75,62,37,142,23,18,20,2010
65,120,92,80,80,77,89,80,68,142,23,18,23,2010
65,120,92,80,80,77,75,62,37,142,23,18,25,2010
13,35,92,89,204,77,75,62,37,142,23,18,26,2010
13,35,91,57,30,77,75,62,37,23,23,18,33,2010
65,120,117,89,80,77,75,62,54,23,23,18,34,2010
65,120,117,151,80,77,75,62,54,23,23,18,35,2010
65,120,117,151,80,100,72,103,68,100,23,18,37,2010
131,120,117,151,80,100,72,103,68,100,23,18,40,2010
131,120,117,151,80,41,69,103,68,100,23,18,41,2010
131,120,117,151,80,41,69,103,115,100,23,18,42,2010
131,120,117,151,80,41,69,47,54,59,23,18,43,2010
131,120,120,151,80,41,69,47,54,59,23,18,44,2010
9,101,91,83,80,41,69,47,54,59,23,18,46,2010
23,83,178,148,109,13,36,96,79,207,12,23,0,2010
23,83,178,148,109,13,36,122,141,207,12,23,9,2010
195,207,188,187,183,13,36,122,141,207,12,23,11,2010
23,186,178,148,183,13,122,122,141,85,12,23,12,2010
23,186,160,160,183,132,122,122,141,85,12,23,13,2010
23,186,160,160,183,132,122,122,74,82,12,23,15,2010
23,186,160,138,85,132,122,122,74,82,12,23,17,2010
23,186,160,138,85,152,150,125,79,82,12,23,18,2010
23,83,178,148,109,13,36,96,79,207,12,23,20,2010
113,91,178,148,109,13,123,125,79,207,12,23,24,2010
23,83,178,148,109,13,36,96,79,207,12,23,25,2010
113,191,178,148,109,66,123,122,79,207,12,23,30,2010
113,191,178,148,109,66,101,122,79,207,12,23,31,2010
113,191,178,148,109,132,150,130,145,207,12,23,32,2010
23,217,227,264,191,132,122,122,141,85,12,23,33,2010
23,186,160,138,191,132,122,122,74,82,12,23,37,2010
4,3,154,122,191,132,122,122,74,82,12,23,41,2010
4,91,154,122,191,9,101,95,74,85,12,23,43,2010
4,91,154,160,191,9,101,95,74,85,12,23,47,2010
13,35,92,89,204,19,42,52,52,53,23,27,0,2010
13,35,92,89,204,14,42,52,52,53,23,27,7,2010
13,148,126,155,204,14,4,52,52,28,23,27,10,2010
13,120,117,89,80,14,4,124,158,201,23,27,12,2010
131,120,117,151,80,14,4,124,158,201,23,27,13,2010
131,120,92,80,77,14,4,124,158,201,23,27,15,2010
65,120,92,80,77,14,4,124,158,201,23,27,16,2010
65,121,126,151,204,19,42,101,73,96,23,27,17,2010
13,35,92,89,204,14,42,101,108,96,23,27,20,2010
13,121,126,155,204,14,42,101,108,96,23,27,21,2010
13,121,126,155,204,19,42,101,108,96,23,27,22,2010
13,121,126,155,204,14,42,101,108,96,23,27,23,2010
131,121,126,155,204,14,42,101,108,96,23,27,24,2010
13,35,92,89,204,19,42,52,52,53,23,27,25,2010
13,35,117,151,204,14,42,52,108,201,23,27,31,2010
13,35,117,151,204,14,4,101,73,96,23,27,34,2010
13,35,117,89,77,14,4,101,73,96,23,27,35,2010
150,148,126,151,80,14,4,101,73,96,23,27,37,2010
13,121,117,89,77,14,42,101,73,96,23,27,39,2010
13,121,117,89,77,14,42,124,108,96,23,27,40,2010
13,121,117,89,204,14,42,124,108,96,23,27,41,2010
13,121,117,89,204,19,42,101,108,96,23,27,43,2010
13,35,117,89,204,19,42,101,108,96,23,27,45,2010
1,50,198,270,226,13,36,96,79,207,9,23,0,2010
1,50,198,270,226,13,123,130,145,207,9,23,8,2010
1,28,26,144,226,13,150,195,145,207,9,23,11,2010
1,28,46,144,226,13,150,195,145,207,9,23,12,2010
1,28,17,23,71,66,122,122,141,85,9,23,13,2010
1,28,17,23,71,13,36,95,71,82,9,23,17,2010
57,213,198,270,226,13,36,96,79,207,9,23,19,2010
1,50,198,270,226,13,36,96,79,207,9,23,21,2010
1,50,198,270,226,13,123,130,145,207,9,23,24,2010
1,50,198,270,226,13,36,96,79,207,9,23,25,2010
1,28,198,270,226,13,36,96,79,207,9,23,27,2010
1,28,198,270,226,13,123,130,145,207,9,23,28,2010
1,28,198,270,226,176,153,130,145,207,9,23,34,2010
1,28,17,158,226,151,150,125,141,85,9,23,36,2010
1,28,17,23,71,66,122,122,74,82,9,23,37,2010
68,73,184,158,226,13,150,125,141,207,9,23,40,2010
1,28,26,270,226,13,123,125,79,207,9,23,43,2010
1,28,26,270,226,13,36,96,79,207,9,23,45,2010
102,75,59,44,139,13,36,96,79,207,18,23,0,2010
99,89,77,173,139,13,36,96,79,207,18,23,8,2010
99,89,77,173,139,13,36,122,141,207,18,23,9,2010
40,69,77,77,96,13,36,122,141,207,18,23,10,2010
40,69,48,77,96,13,122,122,74,82,18,23,13,2010
40,69,48,77,96,13,122,122,141,85,18,23,14,2010
40,69,48,77,96,151,123,122,141,85,18,23,16,2010
102,75,114,173,139,151,123,122,141,85,18,23,17,2010
102,75,114,173,139,13,122,96,71,32,18,23,19,2010
102,75,59,44,139,13,36,96,79,207,18,23,20,2010
102,75,59,44,139,13,36,96,79,207,18,23,24,2010
99,72,59,44,139,13,36,96,79,207,18,23,27,2010
99,89,77,173,139,13,36,96,79,207,18,23,31,2010
99,89,77,173,139,13,36,96,71,207,18,23,32,2010
99,89,77,173,139,13,122,122,74,82,18,23,36,2010
40,69,77,77,96,13,122,122,74,82,18,23,37,2010
40,72,48,33,22,151,150,125,79,82,18,23,38,2010
40,72,48,33,22,13,122,122,79,82,18,23,39,2010
102,75,59,77,139,13,150,130,141,207,18,23,42,2010
102,75,59,44,139,13,123,122,79,207,18,23,44,2010
13,35,92,89,204,38,15,18,104,167,23,7,0,2010
13,35,92,89,204,38,38,129,104,167,23,7,9,2010
13,35,92,89,204,38,38,129,104,241,23,7,10,2010
13,35,117,89,204,68,59,129,104,241,23,7,11,2010
13,120,117,151,80,68,59,129,104,241,23,7,12,2010
13,120,117,151,80,80,59,129,236,241,23,7,13,2010
149,121,117,151,80,80,59,129,236,241,23,7,15,2010
149,121,117,151,80,38,15,18,236,241,23,7,17,2010
13,121,126,151,204,38,15,18,236,241,23,7,19,2010
13,121,126,151,204,39,38,35,236,241,23,7,20,2010
13,35,92,89,204,39,38,29,12,167,23,7,22,2010
13,35,91,89,204,39,38,29,12,49,23,7,23,2010
13,35,91,89,204,38,15,18,104,167,23,7,24,2010
13,35,92,89,204,38,15,18,104,167,23,7,25,2010
13,35,92,89,204,39,38,155,236,241,23,7,30,2010
13,35,117,151,204,80,158,155,236,241,23,7,33,2010
65,120,117,151,80,80,59,129,104,241,23,7,35,2010
149,121,117,151,80,36,14,27,78,241,23,7,37,2010
149,121,117,151,80,36,14,35,78,241,23,7,40,2010
149,148,126,151,80,36,14,35,78,241,23,7,41,2010
149,148,126,151,80,36,14,27,12,241,23,7,43,2010
9,101,91,151,80,36,50,29,12,49,23,7,44,2010
9,101,91,83,80,36,50,29,12,49,23,7,47,2010
13,35,92,89,204,226,246,251,246,247,23,13,0,2010
13,35,92,151,204,226,246,251,246,247,23,13,9,2010
13,35,117,151,204,233,257,287,252,247,23,13,11,2010
13,120,117,151,80,167,257,287,252,247,23,13,12,2010
13,120,117,151,80,111,140,287,252,247,23,13,13,2010
149,148,126,151,80,111,140,287,252,247,23,13,15,2010
149,148,126,151,80,111,140,217,200,183,23,13,17,2010
150,148,126,151,204,111,140,217,200,183,23,13,18,2010
150,148,126,151,204,167,228,251,246,183,23,13,20,2010
13,35,92,89,204,226,246,287,252,247,23,13,21,2010
65,148,126,155,204,226,246,287,252,247,23,13,24,2010
13,35,92,89,204,226,246,251,246,247,23,13,25,2010
13,35,92,89,204,156,140,287,252,247,23,13,29,2010
13,35,92,89,204,156,140,209,246,183,23,13,32,2010
13,35,117,89,204,156,140,209,246,183,23,13,33,2010
13,35,91,80,77,156,228,234,246,183,23,13,34,2010
13,120,117,151,80,156,228,234,246,183,23,13,36,2010
13,120,117,151,80,226,246,251,246,247,23,13,37,2010
13,35,117,151,204,226,246,251,246,247,23,13,40,2010
13,35,117,151,204,111,228,234,252,247,23,13,42,2010
65,101,91,80,77,111,127,113,164,183,23,13,43,2010
131,120,117,151,80,111,127,113,164,183,23,13,45,2010
9,101,91,80,80,111,127,113,164,183,23,13,46,2010
7,53,153,259,179,13,36,96,79,207,16,23,0,2010
7,53,153,259,179,66,123,130,145,207,16,23,4,2010
7,53,153,259,179,66,123,130,234,207,16,23,7,2010
7,53,248,229,178,66,123,130,234,207,16,23,9,2010
7,53,248,229,182,66,123,195,234,207,16,23,10,2010
229,257,262,263,237,66,123,195,234,207,16,23,11,2010
229,257,262,263,237,66,122,122,141,165,16,23,12,2010
229,257,262,263,237,13,122,122,141,165,16,23,13,2010
229,266,283,263,237,13,122,122,141,165,16,23,14,2010
7,53,262,259,237,13,122,122,74,82,16,23,15,2010
7,53,153,229,179,66,123,130,145,207,16,23,18,2010
7,53,35,116,179,152,153,130,145,207,16,23,19,2010
7,53,35,229,179,152,153,130,145,207,16,23,21,2010
92,252,262,259,179,152,153,130,145,207,16,23,22,2010
7,53,153,259,179,13,36,96,79,207,16,23,25,2010
7,185,283,260,237,13,36,96,79,207,16,23,29,2010
7,266,283,260,237,13,36,96,79,207,16,23,32,2010
7,257,262,259,237,13,36,95,71,82,16,23,33,2010
229,257,262,259,237,13,36,95,71,82,16,23,35,2010
92,252,248,229,237,132,122,122,141,165,16,23,36,2010
7,22,29,229,237,132,122,122,141,165,16,23,37,2010
7,22,29,116,147,132,122,122,141,165,16,23,38,2010
49,53,153,229,179,132,122,122,141,85,16,23,43,2010
49,185,262,260,237,132,122,122,141,85,16,23,46,2010
19,41,50,60,52,13,36,96,79,207,27,23,0,2010
19,9,20,27,52,13,36,96,79,207,27,23,7,2010
19,9,20,27,52,13,36,122,79,207,27,23,9,2010
14,2,3,27,52,13,36,122,79,207,27,23,10,2010
14,2,3,27,26,13,36,122,79,207,27,23,11,2010
14,2,3,60,26,66,122,122,141,85,27,23,12,2010
14,41,96,82,92,151,123,122,141,85,27,23,13,2010
14,41,96,82,92,151,123,122,141,165,27,23,15,2010
19,41,96,118,92,13,150,130,141,207,27,23,19,2010
19,41,96,118,92,66,123,130,145,207,27,23,21,2010
19,41,50,60,52,66,123,130,145,207,27,23,22,2010
19,41,50,60,52,13,36,96,79,207,27,23,25,2010
14,9,20,82,92,13,36,96,79,207,27,23,31,2010
14,9,20,82,92,13,36,130,141,207,27,23,34,2010
14,2,96,82,92,13,36,130,141,207,27,23,35,2010
14,2,96,82,92,66,159,195,234,207,27,23,36,2010
14,2,96,82,92,13,36,95,71,82,27,23,37,2010
14,2,96,82,92,13,36,95,71,32,27,23,39,2010
19,41,96,82,52,13,36,95,71,32,27,23,40,2010
19,41,96,82,52,13,36,96,79,207,27,23,41,2010
19,41,50,60,52,13,36,96,79,207,27,23,45,2010
73,65,47,149,242,13,36,96,79,207,19,23,0,2010
5,74,118,149,242,13,123,122,79,207,19,23,10,2010
5,65,118,149,123,66,122,122,79,85,19,23,13,2010
5,65,118,149,123,66,122,96,71,85,19,23,16,2010
5,43,38,24,123,13,36,96,79,207,19,23,17,2010
5,43,38,24,242,13,36,96,79,207,19,23,18,2010
5,65,47,81,75,13,36,96,79,207,19,23,20,2010
5,65,47,81,75,66,123,122,79,207,19,23,23,2010
5,65,47,81,75,66,122,122,79,207,19,23,24,2010
73,65,47,81,75,13,36,96,79,207,19,23,25,2010
73,65,47,81,75,13,101,96,79,207,19,23,30,2010
73,65,47,81,75,13,101,95,50,207,19,23,31,2010
73,65,47,149,242,13,101,95,71,207,19,23,33,2010
5,43,38,24,242,132,122,122,145,207,19,23,34,2010
5,43,38,24,242,9,101,95,71,165,19,23,37,2010
5,43,38,81,242,9,101,95,71,165,19,23,38,2010
5,65,118,149,242,9,101,95,71,165,19,23,39,2010
5,149,189,292,242,9,101,95,71,165,19,23,40,2010
5,149,189,292,242,9,101,95,145,165,19,23,41,2010
5,187,189,292,242,9,101,95,145,165,19,23,42,2010
196,234,240,292,242,9,101,95,145,165,19,23,45,2010
29,132,190,199,192,13,36,96,79,207,4,23,0,2010
15,6,190,199,247,66,123,130,234,207,4,23,9,2010
15,6,37,150,247,66,123,130,234,207,4,23,10,2010
15,64,53,150,247,13,123,122,234,207,4,23,12,2010
15,64,53,72,247,13,101,95,71,165,4,23,13,2010
15,64,53,72,247,13,36,74,49,26,4,23,15,2010
15,64,53,72,247,13,36,96,79,207,4,23,16,2010
15,82,190,199,192,13,36,96,79,207,4,23,18,2010
15,82,190,199,192,66,123,125,79,207,4,23,20,2010
15,82,102,150,120,66,123,125,79,207,4,23,21,2010
29,132,190,199,192,66,123,125,79,207,4,23,22,2010
29,132,190,199,192,13,36,96,79,207,4,23,25,2010
15,6,190,199,192,13,36,96,79,207,4,23,29,2010
15,6,190,199,247,13,101,122,79,207,4,23,33,2010
15,64,53,150,247,13,101,122,79,207,4,23,35,2010
15,64,53,150,247,13,101,95,71,32,4,23,36,2010
15,64,53,150,247,66,101,95,50,26,4,23,37,2010
15,64,53,72,247,66,101,95,50,26,4,23,38,2010
15,82,109,199,247,66,101,95,50,26,4,23,42,2010
15,82,109,199,247,13,36,95,50,26,4,23,43,2010
15,82,102,150,120,13,36,95,50,26,4,23,44,2010
13,35,92,89,204,21,94,133,267,233,23,25,0,2010
13,35,92,89,204,125,162,253,267,233,23,25,2,2010
13,35,92,89,204,21,132,133,267,233,23,25,7,2010
13,35,92,89,204,21,132,133,120,233,23,25,9,2010
65,148,126,244,204,21,16,105,82,192,23,25,10,2010
65,120,117,244,204,21,16,105,260,202,23,25,12,2010
13,120,92,80,162,40,200,253,260,202,23,25,13,2010
13,35,91,57,24,40,200,253,267,233,23,25,17,2010
13,35,91,57,24,21,16,173,267,233,23,25,18,2010
13,35,92,89,204,21,200,296,267,233,23,25,19,2010
13,35,92,89,204,21,94,133,120,192,23,25,20,2010
13,35,92,89,204,21,162,173,202,192,23,25,21,2010
13,35,92,89,204,21,200,253,260,202,23,25,24,2010
13,35,92,89,204,21,162,173,260,233,23,25,25,2010
13,35,92,89,204,21,200,296,267,233,23,25,26,2010
13,35,117,89,204,21,200,296,267,233,23,25,28,2010
13,35,92,80,204,21,200,296,267,233,23,25,33,2010
13,35,92,80,204,40,200,253,267,233,23,25,34,2010
65,121,117,244,204,40,200,253,267,233,23,25,36,2010
65,120,92,80,162,40,94,105,202,202,23,25,37,2010
13,35,71,56,30,40,94,173,202,233,23,25,40,2010
13,35,92,89,204,21,16,133,120,233,23,25,41,2010
13,35,92,89,204,21,16,133,202,233,23,25,44,2010
23,83,178,187,136,13,36,96,79,207,12,23,0,2010
113,207,188,187,136,13,36,96,79,207,12,23,7,2010
113,207,188,187,136,13,36,122,79,207,12,23,9,2010
23,186,178,148,109,13,36,122,79,207,12,23,11,2010
23,186,178,148,109,66,150,125,79,207,12,23,12,2010
23,186,178,148,191,66,122,122,74,32,12,23,13,2010
23,186,178,148,191,13,122,96,71,165,12,23,15,2010
195,217,227,217,191,13,122,96,71,165,12,23,16,2010
195,217,227,217,191,13,36,96,71,207,12,23,19,2010
23,83,178,187,136,13,36,96,79,207,12,23,20,2010
113,207,188,187,136,13,36,96,79,207,12,23,31,2010
113,207,188,187,136,13,123,122,79,207,12,23,32,2010
113,207,188,187,136,13,101,96,71,207,12,23,33,2010
195,207,188,187,136,13,101,96,71,207,12,23,34,2010
195,207,188,187,136,66,122,96,71,165,12,23,36,2010
23,186,178,148,191,66,122,122,79,165,12,23,37,2010
23,186,227,217,191,66,122,122,79,165,12,23,41,2010
4,3,154,122,191,132,122,122,234,213,12,23,43,2010
4,91,160,264,191,9,101,95,234,213,12,23,46,2010
121,110,101,87,195,13,36,96,79,207,5,23,0,2010
121,156,128,120,195,13,36,96,79,207,5,23,8,2010
121,156,128,120,195,13,123,130,145,207,5,23,9,2010
125,156,128,120,195,13,150,130,145,207,5,23,10,2010
121,96,101,91,54,151,150,130,145,207,5,23,11,2010
121,96,101,91,54,151,123,122,79,85,5,23,13,2010
121,96,101,91,54,151,123,122,79,165,5,23,15,2010
125,131,128,120,195,151,123,122,234,207,5,23,16,2010
125,131,128,120,195,13,122,96,71,207,5,23,17,2010
121,131,124,91,195,13,122,96,71,207,5,23,18,2010
121,131,124,91,195,13,36,96,79,207,5,23,21,2010
121,131,124,120,195,66,150,130,145,207,5,23,24,2010
121,96,101,87,195,13,36,96,79,207,5,23,25,2010
121,96,124,91,195,13,36,96,79,207,5,23,26,2010
121,156,128,140,195,13,36,122,79,207,5,23,32,2010
121,156,128,120,68,13,36,95,71,207,5,23,33,2010
121,131,128,120,68,13,122,122,145,207,5,23,34,2010
121,131,128,120,68,13,122,122,79,85,5,23,35,2010
176,160,158,140,195,151,123,122,79,85,5,23,37,2010
157,156,158,140,195,151,123,122,79,85,5,23,38,2010
